cust_id,age,gender,city,loyalty_segment,preferred_channel,registration_date
3642,35,Male,Dubai,Silver,Website,2024-09-15
3643,40,Male,Abu Dhabi,Silver,MobileApp,2025-05-09
3644,40,Male,Abu Dhabi,Silver,Amazon.ae,2022-03-03
3648,20,Male,Abu Dhabi,Silver,Website,2024-01-24
3649,35,Male,Abu Dhabi,Gold,Store,2023-02-01
3652,25,Male,Abu Dhabi,Gold,Store,2024-09-02
3655,18,Male,Dubai,Silver,Store,2023-01-09
3656,35,Male,Abu Dhabi,Silver,Store,2022-10-10
3658,40,Male,Abu Dhabi,Silver,Website,2025-05-20
3659,25,Male,Dubai,Silver,Website,2021-01-05
3664,35,Female,Sharjah,Silver,Store,2023-09-13
3669,40,Male,Dubai,Gold,Store,2023-01-15
3671,20,Male,Dubai,Silver,Website,2022-06-17
3675,25,Male,Dubai,Gold,Store,2025-05-31
3676,45,Female,Sharjah,Gold,Store,2024-01-02
3677,35,Male,Dubai,Gold,Website,2024-06-10
3681,18,Female,Dubai,Gold,Website,2021-01-09
3683,35,Male,Dubai,Silver,MobileApp,2021-02-19
3684,35,Male,Sharjah,Platinum,MobileApp,2025-03-26
3685,25,Male,Abu Dhabi,Gold,Store,2025-07-07
3687,50,Male,Abu Dhabi,Gold,MobileApp,2025-06-02
3688,25,Female,Dubai,Platinum,Store,2021-02-05
3689,40,Female,Abu Dhabi,Silver,Store,2024-05-10
3690,25,Male,Dubai,Silver,Store,2021-04-28
3691,20,Male,Dubai,Silver,Website,2022-12-03
3692,18,Male,Abu Dhabi,Silver,Amazon.ae,2023-01-24
3696,25,Male,Dubai,Silver,Website,2022-07-14
3697,25,Male,Sharjah,Silver,Store,2024-03-19
3698,30,Female,Abu Dhabi,Silver,Store,2021-07-27
3700,45,Female,Dubai,Silver,Store,2024-02-15
3701,30,Male,Dubai,Gold,Website,2021-08-27
3704,60,Female,Abu Dhabi,Gold,Store,2025-01-11
3708,30,Female,Abu Dhabi,Gold,MobileApp,2024-12-19
3709,25,Male,Sharjah,Platinum,Website,2022-06-01
3710,25,Male,Abu Dhabi,Silver,Store,2025-06-24
3711,40,Male,Abu Dhabi,Silver,MobileApp,2021-07-24
3712,20,Male,Dubai,Silver,MobileApp,2024-04-18
3715,25,Male,Dubai,Silver,Store,2022-05-15
3716,30,Female,Dubai,Silver,Store,2024-02-06
3719,30,Male,Abu Dhabi,Silver,Store,2023-11-10
3720,25,Male,Dubai,Silver,Store,2024-10-14
3721,30,Male,Sharjah,Silver,Store,2025-06-21
3722,60,Male,Sharjah,Gold,MobileApp,2025-10-24
3724,50,Female,Dubai,Silver,Store,2021-01-07
3727,20,Female,Dubai,Silver,Website,2024-12-21
3728,25,Female,Dubai,Silver,Store,2021-10-23
3730,18,Female,Sharjah,Gold,Store,2022-07-24
3731,50,Female,Abu Dhabi,Silver,Website,2024-11-11
3733,35,Male,Sharjah,Gold,Noon,2021-03-31
3735,20,Male,Sharjah,Silver,Website,2025-05-30
3736,18,Female,Dubai,Silver,Store,2023-05-03
3737,35,Male,Dubai,Silver,Website,2024-07-08
3740,20,Female,Dubai,Silver,Store,2024-09-14
3741,30,Female,Dubai,Silver,Website,2022-02-05
3745,35,Male,Sharjah,Silver,Store,2023-04-14
3747,18,Female,Sharjah,Silver,Store,2021-04-29
3748,60,Female,Dubai,Silver,MobileApp,2023-12-07
3749,20,Male,Dubai,Gold,Website,2024-04-06
3753,25,Male,Dubai,Platinum,Website,2022-06-23
3754,40,Female,Sharjah,Gold,Noon,2024-08-12
3755,25,Male,Dubai,Platinum,Website,2025-03-17
3756,25,Male,Dubai,Silver,Store,2024-04-12
3760,45,Male,Abu Dhabi,Silver,MobileApp,2025-06-15
3761,18,Male,Abu Dhabi,Silver,Store,2021-10-30
3763,30,Male,Abu Dhabi,Gold,Store,2025-04-06
3768,20,Female,Dubai,Silver,Store,2023-06-08
3769,30,Female,Sharjah,Silver,MobileApp,2025-01-20
3770,60,Male,Dubai,Silver,Amazon.ae,2024-04-11
3771,45,Female,Dubai,Silver,Store,2022-03-21
3772,18,Female,Sharjah,Silver,Website,2021-05-02
3773,35,Female,Dubai,Gold,Store,2025-03-01
3777,20,Male,Dubai,Silver,Website,2021-02-18
3779,25,Female,Sharjah,Gold,Store,2024-11-18
3780,40,Male,Abu Dhabi,Silver,Website,2024-11-17
3782,25,Female,Dubai,Silver,Website,2025-02-08
3783,20,Male,Dubai,Silver,Website,2021-05-21
3787,30,Female,Sharjah,Silver,Website,2022-04-16
3788,25,Female,Abu Dhabi,Silver,Store,2024-07-10
3793,30,Male,Dubai,Gold,Store,2025-04-11
3795,20,Male,Dubai,Silver,Store,2022-02-26
3796,55,Male,Dubai,Silver,Store,2025-05-14
3798,25,Male,Abu Dhabi,Silver,Website,2022-02-21
3800,25,Female,Sharjah,Gold,Store,2023-07-02
3802,40,Female,Dubai,Silver,Noon,2024-09-03
3804,35,Female,Abu Dhabi,Silver,Amazon.ae,2023-10-13
3806,18,Male,Sharjah,Silver,Amazon.ae,2023-03-04
3812,55,Female,Sharjah,Silver,Store,2021-01-03
3813,20,Female,Abu Dhabi,Gold,Store,2022-02-22
3815,20,Male,Dubai,Silver,Store,2023-06-25
3816,45,Female,Dubai,Platinum,Website,2022-01-04
3818,30,Female,Dubai,Silver,Store,2023-05-30
3819,40,Female,Abu Dhabi,Silver,Amazon.ae,2021-12-12
3820,50,Female,Dubai,Silver,Amazon.ae,2023-01-01
3821,50,Female,Dubai,Gold,Website,2023-06-16
3822,40,Male,Dubai,Platinum,Store,2023-12-04
3824,20,Male,Abu Dhabi,Gold,Store,2022-07-18
3825,25,Female,Dubai,Silver,Store,2024-03-22
3827,25,Female,Dubai,Platinum,Website,2021-11-17
3828,25,Male,Dubai,Silver,Store,2022-04-09
3830,20,Female,Dubai,Gold,Store,2025-05-23
3831,35,Male,Abu Dhabi,Silver,Store,2024-06-04
3832,20,Male,Abu Dhabi,Silver,Store,2022-09-25
3833,25,Female,Abu Dhabi,Platinum,Noon,2021-11-29
3834,30,Female,Sharjah,Gold,Website,2025-02-01
3836,35,Female,Abu Dhabi,Silver,Website,2023-12-17
3841,25,Female,Dubai,Silver,Website,2025-07-15
3842,25,Male,Abu Dhabi,Silver,MobileApp,2024-06-01
3843,18,Female,Dubai,Silver,Website,2025-10-27
3844,25,Female,Dubai,Gold,Amazon.ae,2025-07-19
3845,55,Female,Dubai,Platinum,Store,2025-08-11
3846,55,Female,Dubai,Silver,Store,2025-10-30
3850,25,Male,Abu Dhabi,Silver,Store,2023-12-14
3852,20,Male,Sharjah,Silver,Store,2025-10-09
3855,60,Female,Sharjah,Silver,Amazon.ae,2022-10-03
3856,25,Female,Abu Dhabi,Silver,Amazon.ae,2022-07-24
3858,25,Female,Dubai,Silver,Website,2024-11-23
3860,20,Male,Sharjah,Gold,Store,2023-07-18
3862,50,Female,Abu Dhabi,Gold,Store,2025-05-31
3863,50,Male,Abu Dhabi,Platinum,Website,2024-01-18
3864,45,Male,Sharjah,Gold,Website,2022-08-16
3868,25,Female,Abu Dhabi,Platinum,MobileApp,2021-05-25
3869,25,Female,Abu Dhabi,Gold,Store,2025-07-23
3871,25,Male,Abu Dhabi,Silver,Website,2025-07-13
3872,20,Male,Dubai,Silver,Noon,2021-01-02
3874,40,Male,Dubai,Gold,Noon,2023-01-26
3877,20,Male,Dubai,Silver,Store,2025-06-14
3878,20,Male,Abu Dhabi,Silver,Store,2024-12-24
3879,25,Female,Abu Dhabi,Silver,Store,2025-09-10
3881,35,Male,Dubai,Silver,Noon,2024-06-09
3882,35,Male,Sharjah,Silver,Store,2022-03-12
3883,25,Female,Abu Dhabi,Silver,Website,2021-12-19
3884,40,Female,Dubai,Silver,Store,2025-09-08
3885,20,Male,Sharjah,Platinum,MobileApp,2022-11-10
3887,40,Male,Abu Dhabi,Gold,Store,2025-09-30
3890,45,Female,Sharjah,Silver,Store,2024-12-05
3894,35,Male,Sharjah,Gold,Website,2025-01-17
3895,25,Female,Abu Dhabi,Silver,MobileApp,2021-01-26
3896,18,Male,Dubai,Silver,Website,2024-12-20
3897,35,Female,Dubai,Gold,Store,2024-11-01
3900,18,Male,Dubai,Gold,Store,2022-09-20
3902,25,Female,Dubai,Gold,Website,2024-04-18
3907,20,Male,Dubai,Silver,Store,2022-07-04
3909,50,Female,Abu Dhabi,Silver,Amazon.ae,2021-03-18
3910,20,Male,Sharjah,Silver,MobileApp,2025-06-26
3912,20,Male,Abu Dhabi,Gold,Store,2023-12-09
3913,35,Male,Dubai,Gold,Website,2023-10-11
3914,30,Male,Dubai,Gold,Store,2024-07-01
3917,30,Male,Abu Dhabi,Gold,Store,2024-01-01
3918,20,Female,Abu Dhabi,Silver,Store,2022-03-23
3919,20,Male,Dubai,Silver,Website,2022-05-21
3920,50,Female,Dubai,Gold,Website,2025-09-29
3921,25,Male,Abu Dhabi,Silver,Website,2024-06-30
3924,25,Male,Abu Dhabi,Platinum,Website,2021-10-26
3925,55,Male,Abu Dhabi,Silver,Noon,2023-01-04
3927,30,Female,Sharjah,Silver,Store,2024-10-12
3928,45,Female,Abu Dhabi,Gold,Noon,2021-06-06
3930,25,Male,Dubai,Silver,Website,2023-09-01
3935,25,Female,Dubai,Silver,Website,2025-01-19
3936,25,Male,Abu Dhabi,Gold,MobileApp,2023-07-06
3938,25,Male,Dubai,Gold,Store,2023-11-18
3939,30,Male,Dubai,Gold,Store,2024-10-27
3941,50,Male,Abu Dhabi,Gold,MobileApp,2025-05-08
3942,30,Female,Sharjah,Gold,Amazon.ae,2024-07-31
3944,40,Female,Abu Dhabi,Silver,Store,2022-04-20
3946,25,Male,Dubai,Silver,Store,2024-10-04
3947,40,Male,Dubai,Platinum,Website,2022-09-28
3949,40,Male,Dubai,Silver,Store,2024-05-15
3951,35,Male,Dubai,Silver,Store,2022-03-15
3952,35,Male,Dubai,Silver,Amazon.ae,2021-06-14
3954,40,Male,Dubai,Silver,Amazon.ae,2022-02-24
3955,25,Male,Abu Dhabi,Silver,Store,2024-10-26
3958,35,Male,Dubai,Gold,Store,2024-07-26
3959,30,Male,Abu Dhabi,Silver,Website,2023-09-15
3964,35,Male,Dubai,Silver,MobileApp,2025-07-19
3965,30,Female,Abu Dhabi,Silver,Store,2024-08-19
3967,25,Male,Sharjah,Gold,Website,2021-01-28
3969,30,Male,Dubai,Silver,Store,2022-05-13
3972,35,Male,Dubai,Silver,Store,2021-07-13
3974,25,Male,Abu Dhabi,Gold,Store,2022-03-18
3976,45,Female,Dubai,Gold,Store,2021-09-15
3977,30,Female,Dubai,Silver,MobileApp,2021-04-23
3979,25,Male,Dubai,Gold,Amazon.ae,2025-10-04
3980,25,Male,Abu Dhabi,Gold,Store,2021-01-14
3981,20,Male,Abu Dhabi,Silver,Store,2025-08-18
3983,18,Female,Abu Dhabi,Silver,Website,2025-06-09
3984,18,Female,Abu Dhabi,Silver,Website,2021-05-20
3989,30,Female,Abu Dhabi,Silver,Store,2025-02-20
3990,20,Female,Dubai,Gold,MobileApp,2024-09-27
3992,35,Male,Abu Dhabi,Gold,Store,2025-02-24
3997,25,Male,Dubai,Silver,Amazon.ae,2024-04-18
3999,18,Male,Abu Dhabi,Platinum,Store,2023-06-17
4000,45,Female,Abu Dhabi,Gold,Store,2023-08-25
4006,30,Male,Abu Dhabi,Silver,Store,2024-06-26
4008,25,Female,Dubai,Gold,Noon,2025-08-24
4012,40,Female,Abu Dhabi,Silver,Store,2022-07-24
4013,20,Female,Abu Dhabi,Gold,Store,2022-04-06
4014,25,Female,Dubai,Silver,Store,2021-05-05
4016,35,Female,Dubai,Silver,Website,2025-01-31
4018,35,Male,Dubai,Silver,Store,2023-07-30
4019,20,Male,Sharjah,Silver,Store,2021-01-27
4020,20,Male,Sharjah,Gold,Website,2021-07-26
4023,30,Male,Dubai,Silver,Amazon.ae,2022-01-17
4027,55,Female,Dubai,Silver,Website,2021-10-23
4028,35,Male,Abu Dhabi,Gold,Store,2022-02-06
4030,30,Male,Sharjah,Silver,Store,2025-05-16
4032,18,Female,Abu Dhabi,Silver,Amazon.ae,2023-01-21
4033,35,Female,Dubai,Silver,Store,2021-04-16
4034,20,Female,Dubai,Silver,Store,2023-03-02
4036,30,Female,Sharjah,Silver,Website,2025-04-23
4037,30,Female,Dubai,Gold,Website,2021-03-13
4039,20,Female,Abu Dhabi,Silver,MobileApp,2024-04-05
4040,25,Male,Sharjah,Gold,Website,2024-05-29
4041,35,Female,Dubai,Silver,Store,2021-03-17
4043,35,Female,Sharjah,Gold,Website,2023-10-07
4046,30,Male,Dubai,Gold,Website,2025-10-27
4048,35,Female,Abu Dhabi,Silver,Store,2023-02-05
4049,35,Female,Abu Dhabi,Silver,Store,2022-05-02
4050,35,Female,Abu Dhabi,Gold,Store,2022-10-30
4052,30,Male,Dubai,Silver,Store,2025-08-12
4054,30,Female,Dubai,Platinum,Website,2023-03-02
4055,20,Female,Sharjah,Silver,Website,2023-08-29
4058,18,Male,Sharjah,Silver,Store,2021-08-19
4060,35,Male,Abu Dhabi,Platinum,Store,2024-06-02
4061,25,Male,Dubai,Silver,Amazon.ae,2022-04-20
4063,30,Male,Dubai,Platinum,Website,2025-07-02
4065,50,Male,Dubai,Silver,Store,2025-07-27
4066,50,Male,Dubai,Silver,Store,2025-09-06
4067,30,Female,Dubai,Gold,MobileApp,2025-05-19
4068,25,Male,Dubai,Gold,Store,2024-05-18
4069,35,Male,Dubai,Platinum,Website,2024-08-13
4070,18,Female,Abu Dhabi,Silver,Store,2025-06-22
4071,30,Female,Dubai,Silver,Store,2024-04-10
4074,18,Female,Sharjah,Silver,Website,2021-05-23
4075,30,Female,Sharjah,Silver,Store,2022-12-09
4076,35,Female,Dubai,Silver,Store,2025-09-11
4078,18,Male,Dubai,Gold,Store,2021-07-15
4080,30,Male,Abu Dhabi,Silver,Store,2025-02-21
4082,20,Male,Dubai,Silver,Store,2021-10-25
4084,25,Female,Dubai,Silver,Website,2022-06-21
4085,18,Female,Abu Dhabi,Gold,Noon,2022-08-02
4089,20,Male,Dubai,Silver,Website,2023-04-21
4090,30,Female,Dubai,Silver,MobileApp,2021-07-25
4092,18,Male,Dubai,Silver,Website,2024-03-06
4096,18,Male,Abu Dhabi,Gold,Amazon.ae,2022-11-08
4099,18,Female,Abu Dhabi,Gold,Website,2022-03-17
4100,25,Male,Dubai,Silver,Store,2024-06-05
4103,25,Male,Abu Dhabi,Platinum,Website,2022-05-02
4105,25,Female,Dubai,Platinum,Store,2024-03-24
4106,30,Female,Dubai,Silver,Amazon.ae,2025-08-08
4107,30,Female,Dubai,Silver,Website,2023-09-13
4108,25,Male,Abu Dhabi,Silver,Store,2023-07-26
4109,25,Female,Sharjah,Gold,Website,2023-02-11
4110,20,Male,Sharjah,Silver,Noon,2021-01-19
4114,55,Male,Dubai,Silver,Store,2022-02-27
4115,55,Male,Abu Dhabi,Platinum,Website,2025-04-21
4117,35,Female,Sharjah,Silver,Store,2023-04-24
4118,35,Male,Dubai,Gold,Website,2025-08-11
4122,30,Female,Sharjah,Silver,Store,2021-03-07
4128,30,Female,Abu Dhabi,Silver,Amazon.ae,2023-03-01
4129,50,Male,Dubai,Gold,Website,2023-12-28
4131,30,Male,Abu Dhabi,Gold,Amazon.ae,2025-10-05
4134,45,Female,Dubai,Gold,Store,2023-10-30
4135,30,Female,Dubai,Silver,Website,2023-07-16
4138,18,Male,Dubai,Silver,Website,2025-02-22
4140,25,Male,Dubai,Silver,Store,2021-08-15
4141,35,Male,Dubai,Silver,Website,2025-05-30
4145,30,Male,Abu Dhabi,Gold,Store,2022-12-07
4146,20,Male,Sharjah,Silver,Website,2024-06-15
4147,30,Female,Abu Dhabi,Silver,Website,2024-11-05
4149,25,Female,Abu Dhabi,Gold,Store,2022-10-31
4150,45,Female,Sharjah,Gold,Store,2021-09-11
4151,35,Female,Abu Dhabi,Platinum,Store,2024-08-24
4153,35,Female,Sharjah,Silver,Store,2024-08-17
4155,25,Female,Abu Dhabi,Silver,Website,2021-02-19
4158,40,Male,Dubai,Gold,Amazon.ae,2022-06-27
4162,40,Male,Abu Dhabi,Gold,Store,2023-08-02
4163,30,Female,Dubai,Silver,Amazon.ae,2024-06-23
4165,35,Female,Dubai,Gold,Store,2025-04-16
4169,20,Female,Dubai,Silver,MobileApp,2025-06-21
4170,60,Male,Dubai,Silver,MobileApp,2025-05-22
4171,20,Male,Dubai,Silver,MobileApp,2025-09-24
4174,40,Male,Abu Dhabi,Gold,Store,2024-12-24
4175,25,Male,Dubai,Platinum,Store,2021-12-05
4176,30,Male,Dubai,Silver,Store,2021-07-03
4177,18,Male,Abu Dhabi,Silver,Store,2021-02-25
4178,18,Male,Dubai,Silver,Store,2023-09-06
4180,40,Male,Abu Dhabi,Silver,Amazon.ae,2022-07-26
4181,45,Female,Dubai,Gold,Noon,2024-02-26
4182,18,Male,Dubai,Silver,MobileApp,2022-12-18
4184,50,Female,Dubai,Silver,MobileApp,2025-07-21
4185,25,Female,Dubai,Platinum,MobileApp,2023-10-05
4186,40,Male,Dubai,Gold,Website,2025-03-12
4187,20,Male,Abu Dhabi,Platinum,MobileApp,2025-05-27
4188,50,Male,Abu Dhabi,Platinum,Website,2021-08-04
4189,40,Female,Dubai,Silver,Store,2024-01-19
4191,35,Female,Dubai,Silver,Website,2021-11-10
4192,25,Female,Abu Dhabi,Silver,MobileApp,2021-08-21
4193,50,Male,Dubai,Gold,Store,2023-01-15
4194,25,Male,Abu Dhabi,Silver,Website,2022-07-29
4195,25,Female,Sharjah,Silver,Amazon.ae,2023-06-07
4197,40,Male,Dubai,Gold,Store,2022-03-18
4200,40,Female,Dubai,Gold,Store,2023-10-23
4201,35,Female,Sharjah,Silver,Store,2021-06-10
4202,18,Female,Sharjah,Silver,Store,2021-05-20
4204,25,Male,Abu Dhabi,Platinum,MobileApp,2025-01-23
4207,35,Male,Dubai,Silver,Website,2023-07-26
4208,35,Male,Dubai,Silver,Store,2024-10-02
4209,55,Male,Dubai,Gold,Website,2025-06-06
4219,25,Female,Abu Dhabi,Gold,Store,2024-02-01
4221,25,Female,Sharjah,Gold,Website,2022-05-20
4222,35,Male,Dubai,Silver,MobileApp,2025-09-16
4226,30,Female,Sharjah,Gold,Amazon.ae,2023-02-14
4229,25,Male,Dubai,Gold,Website,2024-03-02
4230,18,Male,Dubai,Silver,Noon,2023-10-15
4231,30,Female,Dubai,Silver,Website,2021-02-19
4233,20,Male,Sharjah,Silver,MobileApp,2022-11-26
4234,30,Male,Sharjah,Platinum,Website,2021-01-26
4235,35,Male,Dubai,Gold,MobileApp,2022-10-12
4236,25,Male,Abu Dhabi,Silver,Store,2021-01-11
4237,35,Female,Sharjah,Gold,Store,2023-03-19
4238,25,Male,Dubai,Gold,Store,2024-01-31
4239,30,Female,Dubai,Silver,Amazon.ae,2021-01-11
4240,18,Female,Dubai,Silver,Website,2024-02-10
4243,18,Female,Dubai,Gold,Store,2023-02-09
4245,55,Male,Sharjah,Silver,MobileApp,2024-04-05
4246,25,Male,Abu Dhabi,Gold,Noon,2025-10-11
4247,30,Male,Dubai,Platinum,Store,2022-02-11
4249,35,Male,Dubai,Gold,Store,2023-04-22
4252,45,Female,Dubai,Silver,Website,2022-07-08
4253,30,Female,Abu Dhabi,Gold,Store,2021-10-12
4257,35,Male,Dubai,Gold,Store,2025-01-07
4259,45,Female,Abu Dhabi,Silver,Store,2024-10-11
4260,30,Male,Sharjah,Gold,Amazon.ae,2023-02-23
4261,18,Female,Abu Dhabi,Silver,Website,2022-03-01
4262,30,Male,Dubai,Platinum,MobileApp,2023-10-27
4263,25,Female,Sharjah,Silver,Store,2025-04-27
4265,20,Female,Abu Dhabi,Gold,Website,2021-12-22
4268,18,Female,Dubai,Platinum,Website,2025-05-31
4269,55,Female,Abu Dhabi,Silver,MobileApp,2022-07-08
4270,30,Male,Dubai,Silver,Store,2021-09-25
4273,45,Male,Dubai,Silver,Store,2021-03-05
4274,25,Male,Dubai,Silver,Website,2022-03-18
4276,20,Male,Abu Dhabi,Gold,Store,2022-06-25
4277,25,Female,Dubai,Silver,Store,2024-07-22
4279,30,Female,Dubai,Gold,Website,2024-05-24
4280,20,Male,Dubai,Silver,Noon,2025-05-09
4285,60,Male,Sharjah,Silver,Website,2021-01-13
4288,45,Female,Dubai,Silver,Store,2024-11-20
4291,60,Male,Abu Dhabi,Gold,MobileApp,2023-01-22
4292,18,Male,Sharjah,Silver,MobileApp,2021-09-27
4294,35,Male,Sharjah,Gold,Store,2025-06-23
4295,25,Male,Dubai,Gold,Store,2023-01-02
4296,20,Male,Sharjah,Gold,Store,2023-04-24
4298,18,Female,Abu Dhabi,Platinum,Website,2024-12-26
4299,40,Male,Dubai,Silver,Store,2024-12-02
4302,35,Male,Dubai,Silver,Store,2023-11-28
4303,25,Male,Abu Dhabi,Gold,Store,2021-01-28
4304,18,Female,Dubai,Silver,Website,2024-08-05
4307,40,Male,Dubai,Gold,Amazon.ae,2022-01-19
4309,25,Male,Abu Dhabi,Gold,MobileApp,2021-03-26
4310,30,Female,Dubai,Gold,Store,2023-01-19
4311,30,Female,Abu Dhabi,Silver,Website,2021-09-03
4312,25,Male,Sharjah,Silver,Amazon.ae,2022-01-23
4313,45,Female,Sharjah,Silver,Website,2023-07-18
4316,35,Male,Abu Dhabi,Silver,Store,2023-03-15
4318,55,Male,Dubai,Platinum,Amazon.ae,2021-08-16
4320,30,Male,Sharjah,Silver,Store,2024-01-02
4326,25,Male,Abu Dhabi,Silver,Store,2023-03-06
4327,25,Female,Dubai,Silver,Store,2022-11-07
4328,60,Male,Sharjah,Gold,Website,2022-10-11
4332,20,Male,Dubai,Gold,Store,2023-03-20
4336,25,Female,Sharjah,Gold,MobileApp,2024-11-12
4337,18,Male,Abu Dhabi,Gold,Store,2022-01-07
4339,55,Male,Abu Dhabi,Gold,Website,2024-11-28
4340,50,Female,Sharjah,Silver,Store,2021-08-08
4343,50,Male,Dubai,Silver,Website,2023-09-15
4345,40,Male,Abu Dhabi,Platinum,Store,2022-08-31
4347,18,Male,Dubai,Silver,Store,2023-12-12
4350,30,Male,Sharjah,Silver,Store,2023-11-11
4351,18,Male,Dubai,Silver,Website,2021-04-16
4352,25,Female,Abu Dhabi,Silver,Store,2024-05-08
4355,35,Female,Dubai,Silver,Website,2024-07-29
4356,60,Female,Dubai,Silver,Amazon.ae,2022-09-04
4359,30,Male,Dubai,Platinum,Website,2024-06-22
4369,30,Male,Sharjah,Silver,MobileApp,2022-10-08
4370,60,Male,Dubai,Gold,MobileApp,2022-06-09
4371,35,Female,Sharjah,Platinum,Noon,2021-06-23
4373,40,Female,Dubai,Silver,Website,2022-01-03
4375,25,Male,Dubai,Silver,Website,2024-05-15
4376,25,Female,Abu Dhabi,Silver,MobileApp,2023-12-22
4381,30,Male,Sharjah,Silver,MobileApp,2024-02-03
4383,40,Female,Sharjah,Silver,Website,2025-01-25
4386,30,Female,Dubai,Silver,Amazon.ae,2024-05-28
4388,18,Female,Sharjah,Silver,Store,2023-08-04
4392,55,Female,Dubai,Silver,Website,2024-12-24
4394,45,Female,Sharjah,Silver,Amazon.ae,2022-07-28
4395,20,Female,Dubai,Silver,Store,2022-05-28
4397,45,Female,Dubai,Silver,Store,2021-03-06
4398,30,Male,Sharjah,Gold,Noon,2021-07-02
4399,35,Male,Sharjah,Silver,Store,2023-12-26
4402,30,Female,Sharjah,Silver,Store,2021-02-23
4403,25,Male,Abu Dhabi,Gold,Noon,2024-05-29
4409,25,Female,Sharjah,Silver,MobileApp,2023-10-01
4411,55,Male,Abu Dhabi,Platinum,Store,2024-12-30
4417,35,Male,Sharjah,Gold,MobileApp,2025-01-06
4418,18,Male,Dubai,Silver,Store,2025-03-10
4419,18,Female,Abu Dhabi,Gold,Website,2022-02-08
4424,25,Female,Dubai,Silver,Amazon.ae,2021-08-02
4425,20,Male,Dubai,Silver,Amazon.ae,2023-10-21
4427,55,Female,Dubai,Silver,Amazon.ae,2021-11-18
4429,25,Female,Sharjah,Platinum,Amazon.ae,2023-12-15
4431,60,Male,Abu Dhabi,Silver,Store,2023-05-06
4432,20,Female,Dubai,Silver,Store,2023-12-31
4433,35,Male,Sharjah,Silver,Store,2023-12-28
4435,35,Male,Abu Dhabi,Platinum,Store,2022-01-15
4436,18,Male,Sharjah,Silver,Store,2023-07-22
4437,35,Female,Abu Dhabi,Silver,Website,2025-09-06
4439,30,Female,Dubai,Gold,MobileApp,2022-03-26
4440,35,Male,Dubai,Gold,Store,2024-07-08
4441,20,Male,Abu Dhabi,Silver,Store,2025-01-10
4443,18,Male,Abu Dhabi,Silver,Store,2021-05-11
4444,40,Male,Dubai,Silver,Website,2024-06-11
4448,55,Female,Abu Dhabi,Gold,Store,2022-09-29
4450,20,Female,Dubai,Gold,Store,2021-02-22
4454,20,Female,Dubai,Platinum,Noon,2023-11-04
4455,25,Female,Abu Dhabi,Gold,MobileApp,2022-05-11
4458,25,Female,Abu Dhabi,Gold,Website,2022-06-23
4460,20,Male,Dubai,Gold,Store,2025-01-15
4462,25,Male,Dubai,Silver,Amazon.ae,2022-05-30
4463,55,Male,Abu Dhabi,Silver,Store,2022-04-26
4464,55,Male,Abu Dhabi,Silver,MobileApp,2022-02-18
4466,20,Male,Sharjah,Silver,Store,2021-05-17
4469,25,Male,Sharjah,Platinum,MobileApp,2023-04-15
4474,25,Male,Sharjah,Silver,MobileApp,2021-11-01
4476,25,Female,Abu Dhabi,Silver,Website,2021-06-30
4478,35,Male,Dubai,Silver,Store,2023-08-30
4482,35,Male,Abu Dhabi,Gold,Amazon.ae,2021-11-15
4486,25,Female,Dubai,Silver,Store,2021-11-20
4487,25,Female,Abu Dhabi,Gold,Store,2023-08-01
4490,60,Female,Sharjah,Silver,Amazon.ae,2024-07-25
4491,20,Male,Sharjah,Silver,Website,2024-09-04
4497,30,Male,Abu Dhabi,Silver,Amazon.ae,2024-09-08
4500,25,Male,Sharjah,Platinum,Website,2024-03-28
4502,45,Female,Dubai,Silver,Store,2022-02-10
4503,30,Male,Dubai,Gold,MobileApp,2022-06-23
4510,20,Male,Sharjah,Gold,Store,2024-10-23
4511,30,Male,Abu Dhabi,Gold,MobileApp,2021-05-05
4513,25,Female,Dubai,Silver,Store,2021-07-31
4516,50,Female,Abu Dhabi,Gold,Store,2024-12-09
4519,20,Female,Dubai,Gold,Store,2025-10-02
4520,40,Male,Dubai,Silver,Store,2023-06-08
4521,40,Female,Dubai,Silver,Noon,2024-04-19
4523,20,Female,Dubai,Platinum,Store,2025-07-24
4525,40,Male,Dubai,Silver,Website,2024-04-25
4526,30,Female,Sharjah,Gold,Store,2025-10-29
4527,35,Female,Dubai,Silver,Store,2025-08-25
4528,30,Male,Sharjah,Gold,Store,2025-07-06
4530,18,Female,Dubai,Silver,Store,2025-01-20
4535,30,Female,Dubai,Silver,Store,2021-11-13
4536,20,Female,Abu Dhabi,Silver,Website,2023-09-28
4537,35,Female,Sharjah,Silver,Store,2023-04-04
4538,40,Male,Dubai,Silver,Store,2023-05-20
4540,20,Male,Sharjah,Gold,Website,2023-06-06
4542,45,Male,Abu Dhabi,Silver,Website,2022-04-15
4543,30,Female,Abu Dhabi,Silver,Website,2021-08-12
4545,20,Male,Dubai,Gold,Website,2023-12-24
4548,40,Female,Abu Dhabi,Silver,Website,2023-04-10
4553,25,Male,Dubai,Platinum,MobileApp,2021-03-16
4555,25,Male,Dubai,Silver,Store,2022-05-15
4556,25,Male,Dubai,Silver,Store,2025-03-26
4557,50,Female,Dubai,Silver,Amazon.ae,2021-09-25
4558,35,Female,Dubai,Silver,Amazon.ae,2025-02-19
4560,35,Male,Sharjah,Gold,MobileApp,2025-06-12
4562,35,Female,Sharjah,Gold,Store,2025-08-06
